0.61,1,9.94,150.49,0.93,5.6,1,0.09,3.26,0.47,1.5,0.59,0.8,0.33,7.15
0.73,0.05,3.55,184.23,0.29,5.16,0.05,0.38,7.3,2.69,1.48,0.66,0.34,0.76,12.33
0.68,0.71,0.5,618.36,0.71,3.11,0.71,0.11,8.57,1.04,1.85,0.67,0.56,0.47,15.16
0.83,0.13,6.82,692.5,0.23,4.84,0.13,0.46,1.51,1.07,2.82,0.81,0.55,0.8,15.76
0.79,0.94,6.12,31.33,0.6,1.13,0.94,0.86,0.82,0.72,0.79,0.93,0.31,0.43,8.01
0.75,0.48,8.98,631.89,0.75,2.84,0.48,0.9,5.56,1.33,0.49,0.65,0.68,0.09,1.4
0.7,0.37,9.02,73.39,0.13,4.2,0.37,0.15,2.55,2.36,0.64,0.89,0.36,0.25,0.04
0.71,0.06,0.95,469.61,0.65,9.85,0.06,0.86,3.83,2.92,2.99,0.45,0.68,0.39,2.2
0.68,0.59,0.01,430.87,0.07,5.98,0.59,0.75,5.48,1.58,0.46,0.48,0.7,0.48,16.57
0.8,0.34,4.89,360.23,0.53,9.89,0.34,0.82,5.81,0.57,2.31,0.53,0.4,0.95,3.61
0.72,0.62,6.52,628.46,0.69,2.78,0.62,0.97,8.9,2.98,1.69,0.51,0.69,0.49,0.04
0.67,0.64,5.93,102.35,0.66,7.16,0.64,0.29,8.09,2.47,1.93,0.7,0.38,0.57,29.08
0.65,0.54,1.95,557.06,0.81,7.79,0.54,0.03,5.99,2.97,1.73,0.56,0.81,0.13,4.49
0.69,0.72,1.6,18.29,0.97,2.39,0.72,0.1,9.31,0.43,0.34,0.51,0.89,0.37,4.31
0.76,0.8,9.66,463.23,0.4,2.24,0.8,0.64,5.89,1.88,1.72,0.68,0.77,0.77,16.51
0.83,0.8,5.06,12.88,0.82,4.36,0.8,0.89,7.83,1.39,1.79,0.78,0.7,0.79,5.4
0.63,0.57,2.04,132.63,0.27,2.28,0.57,0.84,8.06,2.94,1.91,0.75,0.77,0.7,26.72
0.77,0.49,6.14,488.15,0.28,4.79,0.49,0.98,4.94,1.4,2.54,0.41,0.7,0.32,20.89
0.66,0.89,7.98,201.52,0.6,7.21,0.89,0.67,4.23,1.16,0.3,0.77,0.42,0.68,14.19
0.76,0.32,0.09,287.25,0.27,7.42,0.32,0.24,8.35,2.83,1.6,0.48,0.96,0.57,10.18
0.62,0.83,9.27,17.98,0.39,5.74,0.83,0.76,8.78,2.92,2.96,0.41,0.9,0.47,2.34
0.68,0.91,9.38,544.93,0.72,1.53,0.91,0.85,4.91,2.14,1.92,0.66,0.92,1,14.95
0.68,0.17,2.17,444.4,0.68,6.04,0.17,0.47,7.93,2.54,1.46,0.8,0.9,0.37,27.75
0.73,0.97,1,606.16,0.66,8.07,0.97,0.08,4.39,2.63,1,0.57,0.32,0.89,22.1
0.68,0.17,4.12,202.58,0.56,8.74,0.17,0.16,9.37,2.81,2.77,0.79,0.64,0.68,2.22
0.63,0.05,3.68,255.13,0.46,6.13,0.05,0.04,0.81,2.29,2.37,0.62,0.92,0.77,3.94
0.64,0.43,5.83,451.74,0.83,3.43,0.43,0.56,6.39,2.18,2.87,0.61,0.84,0.73,1.63
0.73,0.71,5.23,399.75,0.77,9.16,0.71,0.41,2.15,0.33,1.25,0.35,0.6,0.05,5.54
0.77,0.31,9.03,350.58,0.62,6.94,0.31,0.57,4.82,2.07,2.62,0.64,0.77,0.25,21.16
0.66,0.52,6,72.55,0.13,7.88,0.52,0.52,7.92,2.08,2.46,0.89,0.75,0.74,3.78
0.75,0.62,4.87,475.63,0.5,6.69,0.62,0.56,7.33,2.32,2.95,0.65,0.69,0.24,19.4
0.8,0.12,1.44,72.51,0.92,5.11,0.12,0.05,3.02,1.24,2.1,0.71,0.39,0.85,17.35
0.73,0.04,0.95,634.35,0.23,0.97,0.04,0.12,6.21,0.73,2.03,0.66,0.38,0.37,19.31
0.72,0.09,5.51,594.1,0.91,8.64,0.09,0.87,2.69,2.89,2.19,0.54,0.67,0.7,21.15
0.67,0.06,0.5,253.09,0.19,6.31,0.06,0.96,3.45,0.45,1.07,0.62,0.44,0.72,15.08
0.76,0.44,6.2,252.85,0.03,0.96,0.44,0.32,6.04,2.98,2.46,0.67,0.99,0.03,0.33
0.65,0.13,1.62,330.55,0.69,2.58,0.13,0.64,1.46,2.63,1.32,0.81,0.88,0.03,2.11
0.63,0.93,4.81,270.98,0.19,6.45,0.93,0.04,9.6,1.19,0.61,0.89,0.89,0.1,15.44
0.83,0.7,5.62,414.97,0.29,9.21,0.7,0.07,2.7,0.86,2.52,0.92,0.93,0.73,18.37
0.85,0.64,9.05,656.47,0.06,0.91,0.64,0.02,6.72,1.36,1.85,0.31,0.78,0.13,5.68
0.79,0.56,7.78,209.42,0.33,6.57,0.56,0.98,1.61,2.48,1.03,0.98,0.82,0.1,2.08
0.65,0.96,0.04,428.54,0.93,0.31,0.96,0.78,9.28,0.72,0.65,0.6,0.36,0.12,17.24
0.83,0.13,4.92,369.22,0.83,3.29,0.13,0.78,2.15,0.73,0.96,0.3,0.51,0.55,14.33
0.75,0.97,1.24,373.42,0.65,5.23,0.97,0.36,3.9,0.33,1.49,0.5,0.59,0.69,5.64
0.76,0.05,1.12,299.5,0.74,3.74,0.05,0.05,2.25,2.43,2.02,0.33,0.95,0.85,25.99
0.67,0.74,6.77,654.73,0.05,0.16,0.74,0.81,9.35,1.76,0.43,0.38,0.69,0.84,3.34
0.83,0.18,2.15,265.74,0.23,2.23,0.18,0.76,8.88,2.52,2.27,0.62,0.44,0.35,16.89
0.7,0.51,0.23,588.55,0.07,6.03,0.51,0.45,3.49,1.26,1.66,0.96,0.6,0.34,14.01
0.75,0.33,5.34,5.38,0.7,2.79,0.33,0.42,1.92,1.43,2.23,0.79,0.63,0.69,3.94
0.81,0.8,6.6,61.01,0.22,3.19,0.8,0.55,6.21,1.11,1.18,0.32,0.71,0.56,15.95
0.61,0.98,4.39,311.05,0.09,3.67,0.98,0.23,2.2,2.49,2.85,0.88,0.89,0.7,6.22
0.7,0.27,7.48,311.69,0.56,6.91,0.27,0.58,6.6,1.6,2.37,0.49,0.39,0.97,24.33
0.6,0.18,7.29,361.29,0.31,2.27,0.18,0.88,7.35,2.39,0.35,0.46,0.6,0.45,20.16
0.77,0.92,3.92,58.04,0.29,5.86,0.92,0.81,7.25,2.35,2.58,0.62,0.33,0.12,24.31
0.84,0.75,2.26,296.2,0.73,0.21,0.75,0.3,6.51,2.49,1.09,0.39,0.49,0.77,7.1
0.77,0.41,0.02,687.41,0.55,2.87,0.41,0.22,7.04,2.83,2.34,0.51,0.68,0.14,23.48
0.85,0.47,6.26,160.14,0.36,4.86,0.47,0.39,9.55,1.28,0.53,0.65,0.93,0.35,26.05
0.85,0.83,6.58,620.88,0.63,3.63,0.83,0.95,1.91,1.7,0.67,0.31,0.87,0.09,19.91
0.64,0.1,2.82,214.11,0.14,8.15,0.1,0.69,4.33,2.85,2.39,0.51,0.52,0.37,25.12
0.7,0.77,0.11,342.09,0.53,1.28,0.77,0.19,4.23,2.86,0.95,0.57,0.96,0.3,16.45
0.81,0.65,2.88,328.64,0.49,7.24,0.65,0.1,8.13,0.4,0.59,0.31,0.33,0.75,0.61
0.78,0.29,0.36,63.39,0.03,6.37,0.29,0.18,7.96,1.07,1.51,0.4,0.71,0.25,7.14
0.64,0.46,3.98,60.49,0.21,9.44,0.46,0.56,7.28,1.52,2.9,0.77,0.68,0.82,2.04
0.72,0.47,5.16,168.21,0.62,4.57,0.47,0.06,6.34,1.69,1.5,0.85,0.4,0.62,18.24
0.8,0.1,1.08,293.28,0.04,1.24,0.1,0.45,6.09,1.23,0.55,0.73,0.81,0.62,8.95
0.7,0.16,8.89,403.1,0.92,8.56,0.16,0.42,5.31,1.14,2.23,0.34,0.38,0.08,11.01
0.73,0.37,1.13,102.75,0.53,7.86,0.37,0.91,1.11,1.16,2.74,0.69,0.48,0.28,29.16
0.63,0.81,7.28,148.33,0.93,7,0.81,0.54,0.68,2.93,1.59,0.33,0.37,0.22,17.04
0.78,0.8,6.83,541.11,0.07,7.69,0.8,0.37,7.61,1.8,2.23,0.42,0.43,0.72,19.28
0.63,0.43,5.44,148.82,0.05,5.2,0.43,0.76,0.42,1.62,1.87,0.86,0.93,0.11,23.86
0.77,0.74,9.83,305.68,0.7,3.29,0.74,0.84,7.88,1.24,2.96,0.99,0.47,0.49,11.72
0.85,0.83,0.15,499.52,0.48,3.11,0.83,0.05,7.93,2.16,2.48,0.45,0.59,0.73,19.8
0.68,0.06,2.66,134.33,0.44,3.03,0.06,0.27,4.71,1.69,1.66,0.97,0.69,0.45,6.7
0.69,0.62,5.37,363.08,0.38,4.48,0.62,0.91,3.15,1.21,0.53,0.32,0.98,0.83,25.86
0.81,0.43,0.21,625.12,0.07,8.45,0.43,0.14,2.84,1.05,1.85,0.45,0.98,0.29,8.16
0.71,0.34,6.2,31.49,0.64,6.72,0.34,0.38,7.36,0.7,0.35,0.83,0.81,0.5,18.8
0.75,0.04,3.66,617.07,0.15,4.82,0.04,0.81,0.82,1.95,2.3,0.96,0.39,0.94,8.6
0.85,0.17,6.54,601.8,0.63,9.73,0.17,0.79,2.69,1.28,1.48,0.46,0.82,0.67,11.79
0.65,0.46,8.63,522.73,0.5,5.88,0.46,0.04,9.17,0.61,2.06,0.45,0.82,0.15,4.82
0.82,0.98,8.67,534.61,0.03,7.92,0.98,0.48,2.05,1.97,2.5,0.48,0.64,0.28,23.61
0.78,0.9,9.44,543.15,0.08,6.6,0.9,0.59,1.64,1.23,1.59,0.33,0.64,0.57,21.9
0.67,0.06,3.56,588.91,0.68,0.49,0.06,0.58,5.72,0.38,2.87,0.84,0.64,0.45,28.03
0.68,0.4,7.45,409.05,0.12,4.48,0.4,0.82,2.69,1.48,1.62,0.87,0.35,0.39,16.91
0.67,0.51,4.09,488.77,0.88,4.92,0.51,0.06,3.34,0.68,1.31,0.51,0.79,0.55,15.9
0.81,0.97,0.73,98.32,0.91,5.93,0.97,0.46,4.96,2.12,2.39,0.64,0.36,0.5,3.33
0.62,0.23,7.54,368.55,0.45,3.57,0.23,0.78,7.31,0.93,1.45,0.35,0.67,0.12,23.13
0.76,0.51,5.41,103.18,0.13,1.22,0.51,0.28,2.8,2.88,2.05,0.79,0.91,0.93,11.91
0.79,0.21,7.99,106.44,0.03,7.04,0.21,0.58,6.57,1.12,1.84,0.62,0.31,0.64,29.2
0.81,0.71,2.33,455.9,0.18,6,0.71,0.39,6.6,1.47,2.07,0.44,0.42,0.82,28.95
0.84,0.25,2.66,163.69,0.16,6.26,0.25,0.1,9.77,1.88,2.16,0.92,0.41,0.71,21.15
0.79,0.15,9.37,158.46,0.03,2.76,0.15,0.04,2.23,0.55,2.66,0.8,0.98,0.68,21.21
0.77,0.03,2.67,183.73,0.89,7.84,0.03,0.49,9.43,2.87,0.74,0.73,0.63,0.95,15.81
0.8,0.25,6.09,21.68,0.05,9.56,0.25,0.39,4.86,0.73,0.76,0.91,0.98,0.74,2.57
0.71,0.17,3.19,408.13,0.63,3.17,0.17,0.1,7,1.57,1.43,0.64,0.34,0.54,10.02
0.69,0.8,9.55,496.91,0.16,2.53,0.8,0.79,1.37,2.9,1.19,0.88,0.82,0.21,20.87
0.74,0.25,4.73,641.47,0.6,0.28,0.25,0.08,3.7,1.92,2.17,0.46,0.93,0.67,27.56
0.64,0.34,2.33,87.21,0.7,9.32,0.34,0.47,9.58,1.74,1.86,0.53,0.75,0.99,25.58
0.65,0.19,8.49,590.37,0.08,4.91,0.19,0.88,3.18,1.15,2.53,0.38,0.46,0.82,7.73
0.69,0.08,5.45,378.9,0.84,0.59,0.08,0.5,7.83,2.67,2.61,0.32,0.54,0.7,9.62
0.78,0.58,1.45,76.68,0.99,3.08,0.58,0.31,6.57,2.28,2.31,0.99,0.71,0.81,12.26
0.69,0.22,2.96,593.8,0.15,5.03,0.22,0.1,7.07,1.72,2.75,0.75,0.41,0.85,4.98
0.66,0.06,2.48,284.35,0.03,1.93,0.06,0.34,4.94,0.78,2.04,0.36,0.89,0.88,27.93
0.71,0.68,4.88,415.59,0.97,6.65,0.68,0.78,3.6,2.55,2.08,0.82,0.6,0.98,27.31
0.67,0.26,4.99,261.15,0.03,0.87,0.26,0.88,4.85,2.7,2.54,0.33,0.52,0.6,2.44
0.72,0.63,9.64,680.65,0.39,6.16,0.63,0.03,1.96,0.52,0.99,0.89,0.71,0.26,23.44
0.61,0.63,2.4,586.39,0.33,6.36,0.63,0.98,0.53,1.5,1.67,0.35,0.87,0.67,23.18
0.71,0.48,2.93,34.91,0.22,8.55,0.48,0.89,3.73,1.08,2.69,0.63,0.35,0.39,2.4
0.62,0.41,3.59,185.22,0.07,5.73,0.41,0.41,5.38,1.09,2.31,0.39,0.35,0.78,20.88
0.85,0.08,0.99,253.17,0.42,2.66,0.08,0.7,5.21,1.59,2.14,0.43,0.99,0.92,29.81
0.73,0.75,9.3,478.01,0.59,6.78,0.75,0.53,0.69,1.02,1.03,0.41,0.33,0.83,27.75
0.62,0.43,3.6,312.82,0.08,9.51,0.43,0.57,7.51,2.8,1.1,0.97,0.58,0.45,22.01
0.62,0.25,6.19,523.33,0.09,9.27,0.25,0.46,9.49,2.99,1.46,0.72,0.63,0.18,11.46
0.76,0.4,7.21,648.53,0.07,5.17,0.4,0.85,4.12,0.74,1.65,0.64,0.73,0.88,29.4
0.74,0.14,8.1,238.87,0.6,6.43,0.14,0.58,5.71,2.73,1.06,0.87,0.93,0.2,26.22
0.65,0.25,8.38,458.75,0.31,5.74,0.25,0.36,5.58,0.9,2.22,0.68,0.36,0.3,23.48
0.76,0.76,9.65,230.05,0.6,9.73,0.76,0.29,5,0.56,2.53,0.36,0.67,0.65,28.76
0.77,0.2,3.08,697.01,0.9,9.22,0.2,0.72,8.7,1.48,1.44,0.96,0.41,0.57,23.46
0.82,0.43,8.38,59.12,0.12,8.21,0.43,0.97,3.83,0.49,0.63,0.6,0.8,0.58,6.97
0.67,0.75,2.58,690.42,0.61,0.53,0.75,0.04,9.13,0.41,0.34,0.96,0.33,0.87,17.29
0.74,0.39,3.98,599.6,0.99,0.27,0.39,0.27,5.24,2.96,1.3,0.68,0.78,0.42,11.14
0.7,0.3,7.59,287.39,0.82,6.49,0.3,0.06,2.27,2.87,1.25,0.7,0.6,0.21,12.61
0.63,0.74,8.88,7.43,0.3,6.61,0.74,0.07,2.32,2.51,1.07,0.93,0.54,0.16,13.03
0.82,0.67,6.08,313.72,0.74,9.19,0.67,0.76,4.72,0.56,1.92,0.8,0.88,0.31,12.25
0.61,0.74,4.29,115.41,0.25,1.35,0.74,0.63,6.79,1.26,2.01,0.63,0.49,0.21,6.48
0.62,0.24,3.06,47.11,0.79,4.79,0.24,0.06,6.48,0.59,1.43,0.4,0.8,0.26,17.76
0.76,0.87,7.43,88.53,0.73,3.81,0.87,0.26,1.92,2.7,2.8,0.6,0.65,0.79,15.21
0.82,0.46,8.2,489.7,0.71,0.52,0.46,0.19,4.84,2.46,0.38,0.45,0.44,0.05,29.64
0.65,0.55,8.69,441.89,0.66,0.8,0.55,0.34,1.95,1.83,1.59,0.73,0.78,0.5,25.27
0.79,0.68,5.58,408.56,0.74,3.36,0.68,0.68,4.06,1.28,1.27,0.77,0.97,0.28,2.09
0.73,0.37,6.07,571.51,0.62,0.03,0.37,0.09,9.37,1,2.61,0.34,0.73,0.35,6.99
0.83,0.44,5.58,48.35,0.79,9.31,0.44,0.38,3.58,1.87,0.63,0.72,0.94,0.32,4.91
0.65,0.34,6.68,445.07,0.18,1.86,0.34,0.5,3.39,0.37,1.05,0.37,0.41,0.01,5.51
0.78,0.55,3.2,664.83,0.71,0.62,0.55,0.77,6,1.62,2.83,0.38,0.85,0.12,17.28
0.67,0.92,5.08,418.61,0.18,2.4,0.92,0.61,0.98,0.41,1.21,0.46,0.88,0.18,12.81
0.76,0.83,3.16,279.69,0.41,5.05,0.83,0.13,9.59,2.97,2.34,0.81,0.91,0.07,9.76
0.7,0.41,4.74,632.95,0.01,9.26,0.41,0.85,1.35,0.59,2.88,0.62,0.58,0.27,2.21
0.61,0.27,1.1,470.29,0.3,7.99,0.27,0.27,1.69,0.87,2.14,0.95,0.87,0.9,20.53
0.85,0.94,5.14,95.74,0.31,2.61,0.94,0.73,5.04,2.67,1.52,0.89,0.77,0.31,13.02
0.81,0.1,1.14,458.91,0.89,7.45,0.1,0.38,7.94,1.62,2.17,0.88,0.95,0.28,7.06
0.81,0.03,2.56,442.08,0.52,6.01,0.03,0.53,0.87,2.51,0.79,0.63,0.4,0.99,13.43
0.65,0.11,5.41,213.75,0.83,7.3,0.11,0.43,1.78,2.62,2.23,0.46,0.73,0.61,15.16
0.68,0.78,5.33,48.32,0.7,9.85,0.78,0.22,2.35,2.56,0.69,0.78,0.87,0.75,3.4
0.76,0.78,2.54,649.43,0.37,4.89,0.78,0.52,9.7,2.38,2.85,0.9,0.43,0.54,4.48
0.85,0.11,1.42,644.03,0.73,6.64,0.11,0.23,4.15,0.84,0.46,0.75,0.87,0.96,9.63
0.62,0.39,9.68,597.42,0.22,1.29,0.39,0.52,1.52,1.2,2.89,0.56,0.93,0.74,22.9
0.77,0.51,7.38,445.41,0.08,4.21,0.51,0.54,0.88,2.61,1.03,0.84,0.5,0.27,13.04
0.65,0.57,6.59,48.79,0.2,7.84,0.57,0.45,4.68,2.7,2.3,0.72,0.61,0.4,19.3
0.83,0.38,9.61,628.3,0.19,3.24,0.38,0.98,3.81,0.51,0.45,0.48,0.57,0.48,10.7
0.75,0.52,8.11,556.3,0.91,1.73,0.52,0.05,4.13,1.16,0.84,0.87,0.44,0.9,24.34
0.83,0.1,4.71,469.01,0.16,7.59,0.1,0.1,5.58,0.59,3,0.31,0.82,0.67,15.95
0.77,0.77,7.18,411.15,0.61,3.62,0.77,0.85,0.17,1.78,1.72,0.6,0.72,0.57,20.29
0.66,0.96,3.07,286.24,0.26,0.05,0.96,0.18,5.37,1.3,1.61,0.68,0.67,0.3,25.12
0.71,0.45,2.08,571.51,0.35,7.32,0.45,0.55,7.97,1.72,1.31,0.41,0.95,0.98,23.01
0.62,0.25,5.35,417.16,0.11,7.38,0.25,0.03,2.6,0.88,2.79,0.62,0.53,0.22,0.74
0.81,0.51,5.42,319.82,0.38,6.68,0.51,0.84,8.21,2.63,2.14,0.5,0.98,0.12,28.78
0.85,0.55,8.02,323.65,0.08,2.73,0.55,0.57,2.45,1.7,2.13,0.9,0.6,0.64,11.51
0.67,0.46,0.91,398.48,0.32,6.62,0.46,0.98,8.21,1.57,1.38,1,0.99,0.72,5.07
0.84,0.99,3.87,366.45,0.75,8.29,0.99,0.21,3.88,1.14,0.36,0.41,0.8,0.53,3.48
0.72,0.44,8.11,545.61,0.17,5.1,0.44,0.3,1.13,0.84,1.01,0.91,0.99,0.99,7.19
0.78,0.78,9.41,569.32,0.82,2.57,0.78,0.89,8.81,0.9,1.37,0.79,0.81,0.18,4.12
0.84,0.45,8.35,524.06,0.37,2.61,0.45,0.16,5.35,1.43,2.73,0.65,0.61,0.76,17.15
0.72,0.21,8.97,221.72,0.34,1.83,0.21,0.01,7.82,2.78,1.47,0.75,0.66,0.48,3.66
0.72,0.89,4.32,595.45,0.76,2.72,0.89,0.19,2.68,2.64,0.66,0.72,0.32,0.63,25
0.69,0.59,9.51,227.77,0.87,7.71,0.59,0.39,5.61,2.92,0.78,0.71,0.93,0.81,1.04
0.84,0.01,7.22,234.09,0.1,1.65,0.01,0.19,1.14,0.53,2.71,0.68,0.67,1,15.55
0.7,0.73,7.66,174.37,0.94,5.96,0.73,0.21,1.21,0.85,1.72,0.83,0.7,0.73,26.5
0.7,0.5,1.92,524.14,0.6,2.81,0.5,0.86,9.78,1.85,0.59,0.37,0.36,0.55,8.13
0.72,0.8,8.83,224.38,0.16,9.96,0.8,0.66,1.96,2.18,1.84,0.86,0.74,0.23,23.81
0.84,0.14,2.15,582.33,0.44,8.8,0.14,0.6,8.02,1.19,2.98,0.3,0.62,0.38,9.33
0.85,0.53,0.23,339.79,0.24,9.75,0.53,0.69,0.68,2.36,1.38,0.57,0.49,0.88,5.8
0.85,0.08,1.36,31.13,0.88,2.35,0.08,0.16,3.28,1.43,1.57,0.99,0.98,0.55,0.15
0.82,0.1,4.72,154.63,0.36,3.59,0.1,0.44,4.39,2.35,2.33,0.8,0.94,0.25,18.95
0.73,0.66,7.52,62.71,0.47,6.51,0.66,0.93,3.52,1.18,1.51,0.61,0.54,0.26,5.98
0.77,0.67,4.48,159.42,0.69,5.25,0.67,0.47,5.72,2.63,0.68,0.57,0.7,0.21,13.57
