0.77484375,9.4459375,276.4803125,360.8959375,2.6396875,667.1021875,3.82421875,96.8365625,0.1646875,1.9475,1.5725,4.150625,2.119375,0.494375
0.55234375,2.0209375,201.5053125,185.9209375,0.1646875,142.1771875,2.88671875,146.8115625,7.5896875,0.9475,2.5725,2.900625,3.369375,0.244375
0.10734375,6.9709375,51.5553125,535.8709375,5.1146875,492.1271875,1.01171875,46.8615625,2.6396875,2.9475,0.5725,0.400625,0.869375,0.744375
0.07953125,2.3303125,79.6709375,688.9740625,9.7553125,688.9740625,3.23828125,90.5896875,3.5678125,1.5725,1.4475,4.931875,2.588125,0.025625
0.52453125,7.2803125,229.6209375,339.0240625,4.8053125,339.0240625,1.36328125,190.5396875,8.5178125,3.5725,3.4475,2.431875,0.088125,0.525625
0.74703125,4.8053125,154.6459375,513.9990625,2.3303125,513.9990625,0.42578125,40.6146875,1.0928125,2.5725,0.4475,1.181875,3.838125,0.775625
0.30203125,9.7553125,4.6959375,164.0490625,7.2803125,164.0490625,2.30078125,140.5646875,6.0428125,0.5725,2.4475,3.681875,1.338125,0.275625
0.41328125,3.5678125,267.1084375,601.4865625,1.0928125,76.5615625,3.70703125,165.5521875,4.8053125,2.0725,0.9475,1.806875,3.213125,0.400625
0.85828125,8.5178125,117.1584375,251.5365625,6.0428125,426.5115625,1.83203125,65.6021875,9.7553125,0.0725,2.9475,4.306875,0.713125,0.900625
0.63578125,1.0928125,42.1834375,426.5115625,8.5178125,251.5365625,0.89453125,115.5771875,2.3303125,1.0725,1.9475,3.056875,4.463125,0.650625
0.19078125,6.0428125,192.1334375,76.5615625,3.5678125,601.4865625,2.76953125,15.6271875,7.2803125,3.0725,3.9475,0.556875,1.963125,0.150625
0.13515625,4.1865625,23.4396875,207.7928125,4.1865625,557.7428125,3.47265625,103.0834375,4.1865625,1.8225,3.6975,0.869375,0.400625,0.713125
0.58015625,9.1365625,173.3896875,557.7428125,9.1365625,207.7928125,1.59765625,3.1334375,9.1365625,3.8225,1.6975,3.369375,2.900625,0.213125
0.80265625,1.7115625,248.3646875,32.8178125,6.6615625,382.7678125,0.66015625,153.0584375,1.7115625,2.8225,2.6975,4.619375,1.650625,0.463125
0.35765625,6.6615625,98.4146875,382.7678125,1.7115625,32.8178125,2.53515625,53.1084375,6.6615625,0.8225,0.6975,2.119375,4.150625,0.963125
0.24640625,0.4740625,210.8771875,295.2803125,5.4240625,120.3053125,3.94140625,28.1209375,2.9490625,2.3225,2.1975,2.744375,1.025625,0.838125
0.69140625,5.4240625,60.9271875,645.2303125,0.4740625,470.2553125,2.06640625,128.0709375,7.8990625,0.3225,0.1975,0.244375,3.525625,0.338125
0.46890625,2.9490625,135.9021875,120.3053125,2.9490625,295.2803125,1.12890625,78.0959375,0.4740625,1.3225,3.1975,1.494375,2.275625,0.088125
0.02390625,7.8990625,285.8521875,470.2553125,7.8990625,645.2303125,3.00390625,178.0459375,5.4240625,3.3225,1.1975,3.994375,4.775625,0.588125
0.030859375,3.95453125,133.55921875,563.21078125,2.09828125,606.95453125,1.744140625,139.00296875,2.40765625,1.47875,2.72875,2.8615625,3.0178125,0.3459375
0.475859375,8.90453125,283.50921875,213.26078125,7.04828125,257.00453125,3.619140625,39.05296875,7.35765625,3.47875,0.72875,0.3615625,0.5178125,0.8459375
0.698359375,1.47953125,208.53421875,388.23578125,9.52328125,431.97953125,2.681640625,188.97796875,4.88265625,2.47875,3.72875,1.6115625,4.2678125,0.5959375
0.253359375,6.42953125,58.58421875,38.28578125,4.57328125,82.02953125,0.806640625,89.02796875,9.83265625,0.47875,1.72875,4.1115625,1.7678125,0.0959375
0.364609375,0.24203125,246.02171875,650.69828125,8.28578125,169.51703125,1.275390625,14.06546875,1.17015625,2.97875,3.22875,0.9865625,3.6428125,0.2209375
0.809609375,5.19203125,96.07171875,300.74828125,3.33578125,519.46703125,3.150390625,114.01546875,6.12015625,0.97875,1.22875,3.4865625,1.1428125,0.7209375
0.587109375,2.71703125,21.09671875,475.72328125,0.86078125,344.49203125,2.212890625,64.04046875,3.64515625,1.97875,2.22875,4.7365625,4.8928125,0.9709375
0.142109375,7.66703125,171.04671875,125.77328125,5.81078125,694.44203125,0.337890625,163.99046875,8.59515625,3.97875,0.22875,2.2365625,2.3928125,0.4709375
0.197734375,2.09828125,39.84046875,344.49203125,6.42953125,650.69828125,1.978515625,51.54671875,0.55140625,1.22875,0.47875,1.2990625,0.2053125,0.9084375
0.642734375,7.04828125,189.79046875,694.44203125,1.47953125,300.74828125,3.853515625,151.49671875,5.50140625,3.22875,2.47875,3.7990625,2.7053125,0.4084375
0.865234375,4.57328125,264.76546875,169.51703125,3.95453125,475.72328125,2.916015625,1.57171875,3.02640625,2.22875,1.47875,2.5490625,1.4553125,0.1584375
0.420234375,9.52328125,114.81546875,519.46703125,8.90453125,125.77328125,1.041015625,101.52171875,7.97640625,0.22875,3.47875,0.0490625,3.9553125,0.6584375
0.308984375,3.33578125,152.30296875,257.00453125,2.71703125,38.28578125,1.509765625,176.48421875,1.78890625,2.72875,1.97875,4.4240625,0.8303125,0.5334375
0.753984375,8.28578125,2.35296875,606.95453125,7.66703125,388.23578125,3.384765625,76.53421875,6.73890625,0.72875,3.97875,1.9240625,3.3303125,0.0334375
0.531484375,0.86078125,77.32796875,82.02953125,5.19203125,213.26078125,2.447265625,126.50921875,4.26390625,1.72875,0.97875,0.6740625,2.0803125,0.2834375
0.086484375,5.81078125,227.27796875,431.97953125,0.24203125,563.21078125,0.572265625,26.55921875,9.21390625,3.72875,2.97875,3.1740625,4.5803125,0.7834375
0.114296875,1.17015625,199.16234375,453.85140625,4.88265625,366.36390625,3.736328125,82.78109375,9.52328125,0.85375,3.10375,1.4553125,1.2990625,0.5021875
0.559296875,6.12015625,49.21234375,103.90140625,9.83265625,16.41390625,1.861328125,182.73109375,4.57328125,2.85375,1.10375,3.9553125,3.7990625,1.0021875
0.781796875,3.64515625,124.18734375,628.82640625,7.35765625,541.33890625,0.923828125,32.80609375,7.04828125,3.85375,2.10375,2.7053125,0.0490625,0.7521875
0.336796875,8.59515625,274.13734375,278.87640625,2.40765625,191.38890625,2.798828125,132.75609375,2.09828125,1.85375,0.10375,0.2053125,2.5490625,0.2521875
0.448046875,4.88265625,11.72484375,366.36390625,6.12015625,278.87640625,3.267578125,157.74359375,8.28578125,3.35375,2.60375,4.5803125,1.9240625,0.1271875
0.893046875,9.83265625,161.67484375,16.41390625,1.17015625,628.82640625,1.392578125,57.79359375,3.33578125,1.35375,0.60375,2.0803125,4.4240625,0.6271875
0.670546875,2.40765625,236.64984375,541.33890625,3.64515625,103.90140625,0.455078125,107.76859375,5.81078125,0.35375,3.60375,0.8303125,0.6740625,0.8771875
0.225546875,7.35765625,86.69984375,191.38890625,8.59515625,453.85140625,2.330078125,7.81859375,0.86078125,2.35375,1.60375,3.3303125,3.1740625,0.3771875
0.169921875,3.02640625,292.88109375,60.15765625,9.21390625,497.59515625,3.970703125,120.26234375,7.66703125,0.60375,1.85375,3.0178125,4.1115625,0.8146875
0.614921875,7.97640625,142.93109375,410.10765625,4.26390625,147.64515625,2.095703125,20.31234375,2.71703125,2.60375,3.85375,0.5178125,1.6115625,0.3146875
0.837421875,0.55140625,67.95609375,235.13265625,1.78890625,672.57015625,1.158203125,170.23734375,5.19203125,3.60375,0.85375,1.7678125,2.8615625,0.0646875
0.392421875,5.50140625,217.90609375,585.08265625,6.73890625,322.62015625,3.033203125,70.28734375,0.24203125,1.60375,2.85375,4.2678125,0.3615625,0.5646875
0.281171875,1.78890625,105.44359375,147.64515625,0.55140625,235.13265625,3.501953125,45.29984375,8.90453125,3.10375,0.35375,1.1428125,4.7365625,0.6896875
0.726171875,6.73890625,255.39359375,497.59515625,5.50140625,585.08265625,1.626953125,145.24984375,3.95453125,1.10375,2.35375,3.6428125,2.2365625,0.1896875
0.503671875,4.26390625,180.41859375,322.62015625,7.97640625,60.15765625,0.689453125,95.27484375,6.42953125,0.10375,1.35375,4.8928125,3.4865625,0.4396875
0.058671875,9.21390625,30.46859375,672.57015625,3.02640625,410.10765625,2.564453125,195.22484375,1.47953125,2.10375,3.35375,2.3928125,0.9865625,0.9396875
0.044765625,1.32484375,278.82328125,246.06859375,5.03734375,333.55609375,0.748046875,23.43578125,6.58421875,1.29125,2.41625,3.5646875,3.8771875,0.4865625
0.489765625,6.27484375,128.87328125,596.01859375,0.08734375,683.50609375,2.623046875,123.38578125,1.63421875,3.29125,0.41625,1.0646875,1.3771875,0.9865625
0.712265625,3.79984375,53.89828125,71.09359375,2.56234375,158.58109375,3.560546875,73.41078125,9.05921875,2.29125,3.41625,2.3146875,2.6271875,0.7365625
0.267265625,8.74984375,203.84828125,421.04359375,7.51234375,508.53109375,1.685546875,173.36078125,4.10921875,0.29125,1.41625,4.8146875,0.1271875,0.2365625
0.378515625,2.56234375,91.38578125,333.55609375,3.79984375,421.04359375,0.279296875,148.37328125,5.34671875,2.79125,3.91625,0.4396875,4.5021875,0.1115625
0.823515625,7.51234375,241.33578125,683.50609375,8.74984375,71.09359375,2.154296875,48.42328125,0.39671875,0.79125,1.91625,2.9396875,2.0021875,0.6115625
0.601015625,0.08734375,166.36078125,158.58109375,6.27484375,596.01859375,3.091796875,198.34828125,7.82171875,1.79125,2.91625,4.1896875,3.2521875,0.8615625
0.156015625,5.03734375,16.41078125,508.53109375,1.32484375,246.06859375,1.216796875,98.39828125,2.87171875,3.79125,0.91625,1.6896875,0.7521875,0.3615625
0.211640625,4.41859375,222.59203125,639.76234375,0.70609375,202.32484375,0.982421875,185.85453125,5.96546875,1.04125,0.66625,2.0021875,1.6896875,0.7990625
0.656640625,9.36859375,72.64203125,289.81234375,5.65609375,552.27484375,2.857421875,85.90453125,1.01546875,3.04125,2.66625,4.5021875,4.1896875,0.2990625
0.879140625,1.94359375,147.61703125,464.78734375,8.13109375,27.34984375,3.794921875,135.87953125,8.44046875,2.04125,1.66625,3.2521875,0.4396875,0.0490625
0.434140625,6.89359375,297.56703125,114.83734375,3.18109375,377.29984375,1.919921875,35.92953125,3.49046875,0.04125,3.66625,0.7521875,2.9396875,0.5490625
0.322890625,0.70609375,35.15453125,552.27484375,9.36859375,464.78734375,0.513671875,60.91703125,7.20296875,2.54125,1.16625,3.8771875,2.3146875,0.6740625
0.767890625,5.65609375,185.10453125,202.32484375,4.41859375,114.83734375,2.388671875,160.86703125,2.25296875,0.54125,3.16625,1.3771875,4.8146875,0.1740625
0.545390625,3.18109375,260.07953125,377.29984375,1.94359375,639.76234375,3.326171875,10.94203125,9.67796875,1.54125,0.16625,0.1271875,1.0646875,0.4240625
0.100390625,8.13109375,110.12953125,27.34984375,6.89359375,289.81234375,1.451171875,110.89203125,4.72796875,3.54125,2.16625,2.6271875,3.5646875,0.9240625
0.072578125,3.49046875,63.27015625,136.70921875,7.82171875,92.96546875,2.740234375,154.62015625,3.79984375,0.91625,3.79125,2.1584375,0.5959375,0.3303125
0.517578125,8.44046875,213.22015625,486.65921875,2.87171875,442.91546875,0.865234375,54.67015625,8.74984375,2.91625,1.79125,4.6584375,3.0959375,0.8303125
0.740078125,1.01546875,288.19515625,311.68421875,0.39671875,267.94046875,1.802734375,104.64515625,1.32484375,3.91625,2.79125,3.4084375,1.8459375,0.5803125
0.295078125,5.96546875,138.24515625,661.63421875,5.34671875,617.89046875,3.677734375,4.69515625,6.27484375,1.91625,0.79125,0.9084375,4.3459375,0.0803125
0.406328125,2.25296875,175.73265625,49.22171875,1.63421875,530.40296875,2.271484375,79.65765625,2.56234375,3.41625,2.29125,4.0334375,1.2209375,0.2053125
0.851328125,7.20296875,25.78265625,399.17171875,6.58421875,180.45296875,0.396484375,179.60765625,7.51234375,1.41625,0.29125,1.5334375,3.7209375,0.7053125
0.628828125,4.72796875,100.75765625,224.19671875,9.05921875,355.42796875,1.333984375,29.68265625,0.08734375,0.41625,3.29125,0.2834375,2.4709375,0.9553125
0.183828125,9.67796875,250.70765625,574.14671875,4.10921875,5.47796875,3.208984375,129.63265625,5.03734375,2.41625,1.29125,2.7834375,4.9709375,0.4553125
0.128203125,0.39671875,119.50140625,355.42796875,3.49046875,49.22171875,2.974609375,42.17640625,3.18109375,0.66625,1.04125,3.7209375,2.7834375,0.8928125
0.573203125,5.34671875,269.45140625,5.47796875,8.44046875,399.17171875,1.099609375,142.12640625,8.13109375,2.66625,3.04125,1.2209375,0.2834375,0.3928125
0.795703125,2.87171875,194.47640625,530.40296875,5.96546875,224.19671875,2.037109375,92.15140625,0.70609375,3.66625,0.04125,2.4709375,4.0334375,0.1428125
0.350703125,7.82171875,44.52640625,180.45296875,1.01546875,574.14671875,3.912109375,192.10140625,5.65609375,1.66625,2.04125,4.9709375,1.5334375,0.6428125
0.239453125,4.10921875,231.96390625,442.91546875,7.20296875,661.63421875,2.505859375,117.13890625,4.41859375,3.16625,0.54125,0.5959375,3.4084375,0.5178125
0.684453125,9.05921875,82.01390625,92.96546875,2.25296875,311.68421875,0.630859375,17.18890625,9.36859375,1.16625,2.54125,3.0959375,0.9084375,0.0178125
0.461953125,1.63421875,7.03890625,617.89046875,4.72796875,486.65921875,1.568359375,167.11390625,1.94359375,0.16625,1.54125,4.3459375,4.6584375,0.2678125
0.016953125,6.58421875,156.98890625,267.94046875,9.67796875,136.70921875,3.443359375,67.16390625,6.89359375,2.16625,3.54125,1.8459375,2.1584375,0.7678125
0.0204296875,3.297109375,235.478359375,658.900234375,4.611953125,292.546328125,1.9931640625,97.617421875,7.241640625,2.306875,2.275625,1.24046875,2.45140625,0.64671875
0.4654296875,8.247109375,85.528359375,308.950234375,9.561953125,642.496328125,3.8681640625,197.567421875,2.291640625,0.306875,0.275625,3.74046875,4.95140625,0.14671875
0.6879296875,0.822109375,10.553359375,483.925234375,7.086953125,117.571328125,2.9306640625,47.642421875,9.716640625,1.306875,3.275625,4.99046875,1.20140625,0.39671875
0.2429296875,5.772109375,160.503359375,133.975234375,2.136953125,467.521328125,1.0556640625,147.592421875,4.766640625,3.306875,1.275625,2.49046875,3.70140625,0.89671875
0.3541796875,2.059609375,123.015859375,571.412734375,5.849453125,380.033828125,1.5244140625,172.579921875,6.004140625,1.806875,3.775625,3.11546875,1.82640625,0.77171875
0.7991796875,7.009609375,272.965859375,221.462734375,0.899453125,30.083828125,3.3994140625,72.629921875,1.054140625,3.806875,1.775625,0.61546875,4.32640625,0.27171875
0.5766796875,4.534609375,197.990859375,396.437734375,3.374453125,555.008828125,2.4619140625,122.604921875,8.479140625,2.806875,2.775625,1.86546875,0.57640625,0.02171875
0.1316796875,9.484609375,48.040859375,46.487734375,8.324453125,205.058828125,0.5869140625,22.654921875,3.529140625,0.806875,0.775625,4.36546875,3.07640625,0.52171875
0.1873046875,0.203359375,179.247109375,177.718984375,8.943203125,248.802578125,1.7587890625,110.111171875,5.385390625,2.056875,0.525625,4.67796875,4.63890625,0.08421875
0.6323046875,5.153359375,29.297109375,527.668984375,3.993203125,598.752578125,3.6337890625,10.161171875,0.435390625,0.056875,2.525625,2.17796875,2.13890625,0.58421875
0.8548046875,2.678359375,104.272109375,2.743984375,1.518203125,73.827578125,2.6962890625,160.086171875,7.860390625,1.056875,1.525625,0.92796875,3.38890625,0.83421875
0.4098046875,7.628359375,254.222109375,352.693984375,6.468203125,423.777578125,0.8212890625,60.136171875,2.910390625,3.056875,3.525625,3.42796875,0.88890625,0.33421875
0.2985546875,3.915859375,66.784609375,265.206484375,0.280703125,511.265078125,1.2900390625,35.148671875,6.622890625,1.556875,1.025625,1.55296875,4.01390625,0.45921875
0.7435546875,8.865859375,216.734609375,615.156484375,5.230703125,161.315078125,3.1650390625,135.098671875,1.672890625,3.556875,3.025625,4.05296875,1.51390625,0.95921875
0.5210546875,1.440859375,291.709609375,90.231484375,7.705703125,686.240078125,2.2275390625,85.123671875,9.097890625,2.556875,0.025625,2.80296875,2.76390625,0.70921875
0.0760546875,6.390859375,141.759609375,440.181484375,2.755703125,336.290078125,0.3525390625,185.073671875,4.147890625,0.556875,2.025625,0.30296875,0.26390625,0.20921875
0.1038671875,1.750234375,19.925234375,418.309609375,2.446328125,139.443203125,3.9853515625,128.851796875,4.457265625,3.931875,3.900625,4.52171875,3.23265625,0.55296875
0.5488671875,6.700234375,169.875234375,68.359609375,7.396328125,489.393203125,2.1103515625,28.901796875,9.407265625,1.931875,1.900625,2.02171875,0.73265625,0.05296875
0.7713671875,4.225234375,244.850234375,593.284609375,9.871328125,314.418203125,1.1728515625,178.826796875,1.982265625,0.931875,2.900625,0.77171875,4.48265625,0.30296875
0.3263671875,9.175234375,94.900234375,243.334609375,4.921328125,664.368203125,3.0478515625,78.876796875,6.932265625,2.931875,0.900625,3.27171875,1.98265625,0.80296875
0.4376171875,2.987734375,207.362734375,505.797109375,8.633828125,576.880703125,3.5166015625,3.914296875,3.219765625,0.431875,2.400625,1.39671875,2.60765625,0.92796875
0.8826171875,7.937734375,57.412734375,155.847109375,3.683828125,226.930703125,1.6416015625,103.864296875,8.169765625,2.431875,0.400625,3.89671875,0.10765625,0.42796875
0.6601171875,0.512734375,132.387734375,680.772109375,1.208828125,401.905703125,0.7041015625,53.889296875,0.744765625,3.431875,3.400625,2.64671875,3.85765625,0.17796875
0.2151171875,5.462734375,282.337734375,330.822109375,6.158828125,51.955703125,2.5791015625,153.839296875,5.694765625,1.431875,1.400625,0.14671875,1.35765625,0.67796875
0.1594921875,4.843984375,76.156484375,112.103359375,6.777578125,8.211953125,3.7509765625,66.383046875,2.601015625,3.681875,1.150625,1.08421875,1.04515625,0.24046875
0.6044921875,9.793984375,226.106484375,462.053359375,1.827578125,358.161953125,1.8759765625,166.333046875,7.551015625,1.681875,3.150625,3.58421875,3.54515625,0.74046875
0.8269921875,2.368984375,151.131484375,287.078359375,4.302578125,183.186953125,0.9384765625,16.408046875,0.126015625,0.681875,0.150625,4.83421875,2.29515625,0.99046875
0.3819921875,7.318984375,1.181484375,637.028359375,9.252578125,533.136953125,2.8134765625,116.358046875,5.076015625,2.681875,2.150625,2.33421875,4.79515625,0.49046875
0.2707421875,1.131484375,263.593984375,24.615859375,3.065078125,620.624453125,3.2822265625,191.320546875,3.838515625,0.181875,0.650625,2.95921875,0.42015625,0.36546875
0.7157421875,6.081484375,113.643984375,374.565859375,8.015078125,270.674453125,1.4072265625,91.370546875,8.788515625,2.181875,2.650625,0.45921875,2.92015625,0.86546875
0.4932421875,3.606484375,38.668984375,199.590859375,5.540078125,445.649453125,0.4697265625,141.345546875,1.363515625,3.181875,1.650625,1.70921875,1.67015625,0.61546875
0.0482421875,8.556484375,188.618984375,549.540859375,0.590078125,95.699453125,2.3447265625,41.395546875,6.313515625,1.181875,3.650625,4.20921875,4.17015625,0.11546875
0.0621484375,0.667421875,99.586171875,276.142421875,7.551015625,565.944765625,0.9970703125,163.209609375,1.827578125,2.494375,2.588125,0.53734375,0.65453125,0.56859375
0.5071484375,5.617421875,249.536171875,626.092421875,2.601015625,215.994765625,2.8720703125,63.259609375,6.777578125,0.494375,0.588125,3.03734375,3.15453125,0.06859375
0.7296484375,3.142421875,174.561171875,101.167421875,0.126015625,390.969765625,3.8095703125,113.234609375,4.302578125,1.494375,3.588125,4.28734375,1.90453125,0.31859375
0.2846484375,8.092421875,24.611171875,451.117421875,5.076015625,41.019765625,1.9345703125,13.284609375,9.252578125,3.494375,1.588125,1.78734375,4.40453125,0.81859375
0.3958984375,4.379921875,287.023671875,188.654921875,1.363515625,128.507265625,0.5283203125,88.247109375,0.590078125,1.994375,3.088125,3.66234375,0.02953125,0.94359375
0.8408984375,9.329921875,137.073671875,538.604921875,6.313515625,478.457265625,2.4033203125,188.197109375,5.540078125,3.994375,1.088125,1.16234375,2.52953125,0.44359375
0.6183984375,1.904921875,62.098671875,13.679921875,8.788515625,303.482265625,3.3408203125,38.272109375,3.065078125,2.994375,2.088125,2.41234375,1.27953125,0.19359375
0.1733984375,6.854921875,212.048671875,363.629921875,3.838515625,653.432265625,1.4658203125,138.222109375,8.015078125,0.994375,0.088125,4.91234375,3.77953125,0.69359375
0.2290234375,2.523671875,5.867421875,582.348671875,3.219765625,697.176015625,0.7626953125,25.778359375,1.208828125,2.244375,0.338125,3.97484375,3.46703125,0.25609375
0.6740234375,7.473671875,155.817421875,232.398671875,8.169765625,347.226015625,2.6376953125,125.728359375,6.158828125,0.244375,2.338125,1.47484375,0.96703125,0.75609375
0.8965234375,0.048671875,230.792421875,407.373671875,5.694765625,522.201015625,3.5751953125,75.753359375,3.683828125,1.244375,1.338125,0.22484375,4.71703125,1.00609375
0.4515234375,4.998671875,80.842421875,57.423671875,0.744765625,172.251015625,1.7001953125,175.703359375,8.633828125,3.244375,3.338125,2.72484375,2.21703125,0.50609375
0.3402734375,1.286171875,193.304921875,669.836171875,6.932265625,84.763515625,0.2939453125,100.740859375,2.446328125,1.744375,1.838125,2.09984375,2.84203125,0.38109375
0.7852734375,6.236171875,43.354921875,319.886171875,1.982265625,434.713515625,2.1689453125,0.790859375,7.396328125,3.744375,3.838125,4.59984375,0.34203125,0.88109375
0.5627734375,3.761171875,118.329921875,494.861171875,4.457265625,259.738515625,3.1064453125,150.715859375,4.921328125,2.744375,0.838125,3.34984375,4.09203125,0.63109375
0.1177734375,8.711171875,268.279921875,144.911171875,9.407265625,609.688515625,1.2314453125,50.765859375,9.871328125,0.744375,2.838125,0.84984375,1.59203125,0.13109375
0.0899609375,4.070546875,165.189296875,35.551796875,5.385390625,412.841640625,2.9892578125,7.037734375,8.943203125,3.869375,3.213125,3.81859375,4.87328125,0.66234375
