0.375,7.215625,415.665625,459.409375,0.409375,415.665625,3.1796875,65.715625,0.409375,0.725,2.725,3.06875,0.56875,0.50625,3.225
0.475,1.028125,328.178125,196.946875,6.596875,503.153125,2.7109375,328.178125,9.071875,2.225,0.225,2.44375,4.94375,0.38125,40.725
0.875,5.978125,678.128125,546.896875,1.646875,153.203125,0.8359375,678.128125,4.121875,0.225,2.225,4.94375,2.44375,0.88125,90.725
0.675,3.503125,503.153125,21.971875,4.121875,678.128125,1.7734375,153.203125,6.596875,1.225,1.225,3.69375,3.69375,0.63125,15.725
0.275,8.453125,153.203125,371.921875,9.071875,328.178125,3.6484375,503.153125,1.646875,3.225,3.225,1.19375,1.19375,0.13125,65.725
0.225,1.646875,371.921875,590.640625,8.453125,284.434375,2.4765625,109.459375,9.690625,1.975,3.475,0.25625,1.50625,0.69375,96.975
0.625,6.596875,21.971875,240.690625,3.503125,634.384375,0.6015625,459.409375,4.740625,3.975,1.475,2.75625,4.00625,0.19375,46.975
0.825,4.121875,196.946875,415.665625,1.028125,109.459375,1.5390625,284.434375,7.215625,2.975,2.475,4.00625,0.25625,0.44375,71.975
0.425,9.071875,546.896875,65.715625,5.978125,459.409375,3.4140625,634.384375,2.265625,0.975,0.475,1.50625,2.75625,0.94375,21.975
0.325,2.884375,109.459375,678.128125,2.265625,371.921875,2.9453125,371.921875,8.453125,2.475,2.975,3.38125,2.13125,1.06875,34.475
0.725,7.834375,459.409375,328.178125,7.215625,21.971875,1.0703125,21.971875,3.503125,0.475,0.975,0.88125,4.63125,0.56875,84.475
0.525,0.409375,634.384375,503.153125,9.690625,546.896875,2.0078125,546.896875,5.978125,1.475,3.975,2.13125,0.88125,0.31875,9.475
0.125,5.359375,284.434375,153.203125,4.740625,196.946875,3.8828125,196.946875,1.028125,3.475,1.975,4.63125,3.38125,0.81875,59.475
0.1375,2.7296875,426.6015625,404.7296875,7.0609375,448.4734375,1.24609375,470.3453125,5.8234375,0.2875,0.9125,0.803125,1.896875,0.271875,11.0375
0.5375,7.6796875,76.6515625,54.7796875,2.1109375,98.5234375,3.12109375,120.3953125,0.8734375,2.2875,2.9125,3.303125,4.396875,0.771875,61.0375
0.7375,0.2546875,251.6265625,579.7046875,4.5859375,623.4484375,2.18359375,645.3203125,8.2984375,3.2875,1.9125,4.553125,0.646875,1.021875,36.0375
0.3375,5.2046875,601.5765625,229.7546875,9.5359375,273.4984375,0.30859375,295.3703125,3.3484375,1.2875,3.9125,2.053125,3.146875,0.521875,86.0375
0.4375,1.4921875,164.1390625,492.2171875,3.3484375,186.0109375,1.71484375,32.9078125,7.0609375,3.7875,1.4125,2.678125,2.521875,0.396875,73.5375
0.8375,6.4421875,514.0890625,142.2671875,8.2984375,535.9609375,3.58984375,382.8578125,2.1109375,1.7875,3.4125,0.178125,5.021875,0.896875,23.5375
0.6375,3.9671875,689.0640625,667.1921875,5.8234375,11.0359375,2.65234375,207.8828125,9.5359375,0.7875,0.4125,1.428125,1.271875,0.646875,98.5375
0.2375,8.9171875,339.1140625,317.2421875,0.8734375,360.9859375,0.77734375,557.8328125,4.5859375,2.7875,2.4125,3.928125,3.771875,0.146875,48.5375
0.2875,0.8734375,557.8328125,98.5234375,1.4921875,404.7296875,1.48046875,251.6265625,6.4421875,0.5375,2.1625,4.865625,4.084375,0.709375,17.2875
0.6875,5.8234375,207.8828125,448.4734375,6.4421875,54.7796875,3.35546875,601.5765625,1.4921875,2.5375,0.1625,2.365625,1.584375,0.209375,67.2875
0.8875,3.3484375,32.9078125,273.4984375,8.9171875,579.7046875,2.41796875,76.6515625,8.9171875,3.5375,3.1625,1.115625,2.834375,0.459375,42.2875
0.4875,8.2984375,382.8578125,623.4484375,3.9671875,229.7546875,0.54296875,426.6015625,3.9671875,1.5375,1.1625,3.615625,0.334375,0.959375,92.2875
0.3875,4.5859375,295.3703125,11.0359375,7.6796875,317.2421875,1.94921875,689.0640625,5.2046875,4.0375,3.6625,1.740625,4.709375,1.084375,54.7875
0.7875,9.5359375,645.3203125,360.9859375,2.7296875,667.1921875,3.82421875,339.1140625,0.2546875,2.0375,1.6625,4.240625,2.209375,0.584375,4.7875
0.5875,2.1109375,470.3453125,186.0109375,0.2546875,142.2671875,2.88671875,514.0890625,7.6796875,1.0375,2.6625,2.990625,3.459375,0.334375,79.7875
0.1875,7.0609375,120.3953125,535.9609375,5.2046875,492.2171875,1.01171875,164.1390625,2.7296875,3.0375,0.6625,0.490625,0.959375,0.834375,29.7875
0.1625,2.4203125,186.0109375,689.0640625,9.8453125,689.0640625,3.23828125,317.2421875,3.6578125,1.6625,1.5375,5.021875,2.678125,0.115625,82.9125
0.5625,7.3703125,535.9609375,339.1140625,4.8953125,339.1140625,1.36328125,667.1921875,8.6078125,3.6625,3.5375,2.521875,0.178125,0.615625,32.9125
0.7625,4.8953125,360.9859375,514.0890625,2.4203125,514.0890625,0.42578125,142.2671875,1.1828125,2.6625,0.5375,1.271875,3.928125,0.865625,57.9125
0.3625,9.8453125,11.0359375,164.1390625,7.3703125,164.1390625,2.30078125,492.2171875,6.1328125,0.6625,2.5375,3.771875,1.428125,0.365625,7.9125
0.4625,3.6578125,623.4484375,601.5765625,1.1828125,76.6515625,3.70703125,579.7046875,4.8953125,2.1625,1.0375,1.896875,3.303125,0.490625,45.4125
0.8625,8.6078125,273.4984375,251.6265625,6.1328125,426.6015625,1.83203125,229.7546875,9.8453125,0.1625,3.0375,4.396875,0.803125,0.990625,95.4125
0.6625,1.1828125,98.5234375,426.6015625,8.6078125,251.6265625,0.89453125,404.7296875,2.4203125,1.1625,2.0375,3.146875,4.553125,0.740625,20.4125
0.2625,6.1328125,448.4734375,76.6515625,3.6578125,601.5765625,2.76953125,54.7796875,7.3703125,3.1625,4.0375,0.646875,2.053125,0.240625,70.4125
0.2125,4.2765625,54.7796875,207.8828125,4.2765625,557.8328125,3.47265625,360.9859375,4.2765625,1.9125,3.7875,0.959375,0.490625,0.803125,89.1625
0.6125,9.2265625,404.7296875,557.8328125,9.2265625,207.8828125,1.59765625,11.0359375,9.2265625,3.9125,1.7875,3.459375,2.990625,0.303125,39.1625
0.8125,1.8015625,579.7046875,32.9078125,6.7515625,382.8578125,0.66015625,535.9609375,1.8015625,2.9125,2.7875,4.709375,1.740625,0.553125,64.1625
0.4125,6.7515625,229.7546875,382.8578125,1.8015625,32.9078125,2.53515625,186.0109375,6.7515625,0.9125,0.7875,2.209375,4.240625,1.053125,14.1625
0.3125,0.5640625,492.2171875,295.3703125,5.5140625,120.3953125,3.94140625,98.5234375,3.0390625,2.4125,2.2875,2.834375,1.115625,0.928125,26.6625
0.7125,5.5140625,142.2671875,645.3203125,0.5640625,470.3453125,2.06640625,448.4734375,7.9890625,0.4125,0.2875,0.334375,3.615625,0.428125,76.6625
0.5125,3.0390625,317.2421875,120.3953125,3.0390625,295.3703125,1.12890625,273.4984375,0.5640625,1.4125,3.2875,1.584375,2.365625,0.178125,1.6625
0.1125,7.9890625,667.1921875,470.3453125,7.9890625,645.3203125,3.00390625,623.4484375,5.5140625,3.4125,1.2875,4.084375,4.865625,0.678125,51.6625
0.11875,4.04453125,311.77421875,563.30078125,2.18828125,607.04453125,1.744140625,486.74921875,2.49765625,1.56875,2.81875,2.9515625,3.1078125,0.4359375,50.88125
0.51875,8.99453125,661.72421875,213.35078125,7.13828125,257.09453125,3.619140625,136.79921875,7.44765625,3.56875,0.81875,0.4515625,0.6078125,0.9359375,0.88125
0.71875,1.56953125,486.74921875,388.32578125,9.61328125,432.06953125,2.681640625,661.72421875,4.97265625,2.56875,3.81875,1.7015625,4.3578125,0.6859375,75.88125
0.31875,6.51953125,136.79921875,38.37578125,4.66328125,82.11953125,0.806640625,311.77421875,9.92265625,0.56875,1.81875,4.2015625,1.8578125,0.1859375,25.88125
0.41875,0.33203125,574.23671875,650.78828125,8.37578125,169.60703125,1.275390625,49.31171875,1.26015625,3.06875,3.31875,1.0765625,3.7328125,0.3109375,13.38125
0.81875,5.28203125,224.28671875,300.83828125,3.42578125,519.55703125,3.150390625,399.26171875,6.21015625,1.06875,1.31875,3.5765625,1.2328125,0.8109375,63.38125
0.61875,2.80703125,49.31171875,475.81328125,0.95078125,344.58203125,2.212890625,224.28671875,3.73515625,2.06875,2.31875,4.8265625,4.9828125,1.0609375,38.38125
0.21875,7.75703125,399.26171875,125.86328125,5.90078125,694.53203125,0.337890625,574.23671875,8.68515625,4.06875,0.31875,2.3265625,2.4828125,0.5609375,88.38125
0.26875,2.18828125,93.05546875,344.58203125,6.51953125,650.78828125,1.978515625,180.54296875,0.64140625,1.31875,0.56875,1.3890625,0.2953125,0.9984375,69.63125
0.66875,7.13828125,443.00546875,694.53203125,1.56953125,300.83828125,3.853515625,530.49296875,5.59140625,3.31875,2.56875,3.8890625,2.7953125,0.4984375,19.63125
0.86875,4.66328125,617.98046875,169.60703125,4.04453125,475.81328125,2.916015625,5.56796875,3.11640625,2.31875,1.56875,2.6390625,1.5453125,0.2484375,94.63125
0.46875,9.61328125,268.03046875,519.55703125,8.99453125,125.86328125,1.041015625,355.51796875,8.06640625,0.31875,3.56875,0.1390625,4.0453125,0.7484375,44.63125
0.36875,3.42578125,355.51796875,257.09453125,2.80703125,38.37578125,1.509765625,617.98046875,1.87890625,2.81875,2.06875,4.5140625,0.9203125,0.6234375,7.13125
0.76875,8.37578125,5.56796875,607.04453125,7.75703125,388.32578125,3.384765625,268.03046875,6.82890625,0.81875,4.06875,2.0140625,3.4203125,0.1234375,57.13125
0.56875,0.95078125,180.54296875,82.11953125,5.28203125,213.35078125,2.447265625,443.00546875,4.35390625,1.81875,1.06875,0.7640625,2.1703125,0.3734375,32.13125
0.16875,5.90078125,530.49296875,432.06953125,0.33203125,563.30078125,0.572265625,93.05546875,9.30390625,3.81875,3.06875,3.2640625,4.6703125,0.8734375,82.13125
0.19375,1.26015625,464.87734375,453.94140625,4.97265625,366.45390625,3.736328125,289.90234375,9.61328125,0.94375,3.19375,1.5453125,1.3890625,0.5921875,29.00625
0.59375,6.21015625,114.92734375,103.99140625,9.92265625,16.50390625,1.861328125,639.85234375,4.66328125,2.94375,1.19375,4.0453125,3.8890625,1.0921875,79.00625
0.79375,3.73515625,289.90234375,628.91640625,7.44765625,541.42890625,0.923828125,114.92734375,7.13828125,3.94375,2.19375,2.7953125,0.1390625,0.8421875,4.00625
0.39375,8.68515625,639.85234375,278.96640625,2.49765625,191.47890625,2.798828125,464.87734375,2.18828125,1.94375,0.19375,0.2953125,2.6390625,0.3421875,54.00625
0.49375,4.97265625,27.43984375,366.45390625,6.21015625,278.96640625,3.267578125,552.36484375,8.37578125,3.44375,2.69375,4.6703125,2.0140625,0.2171875,91.50625
0.89375,9.92265625,377.38984375,16.50390625,1.26015625,628.91640625,1.392578125,202.41484375,3.42578125,1.44375,0.69375,2.1703125,4.5140625,0.7171875,41.50625
0.69375,2.49765625,552.36484375,541.42890625,3.73515625,103.99140625,0.455078125,377.38984375,5.90078125,0.44375,3.69375,0.9203125,0.7640625,0.9671875,66.50625
0.29375,7.44765625,202.41484375,191.47890625,8.68515625,453.94140625,2.330078125,27.43984375,0.95078125,2.44375,1.69375,3.4203125,3.2640625,0.4671875,16.50625
0.24375,3.11640625,683.59609375,60.24765625,9.30390625,497.68515625,3.970703125,421.13359375,7.75703125,0.69375,1.94375,3.1078125,4.2015625,0.9046875,47.75625
0.64375,8.06640625,333.64609375,410.19765625,4.35390625,147.73515625,2.095703125,71.18359375,2.80703125,2.69375,3.94375,0.6078125,1.7015625,0.4046875,97.75625
0.84375,0.64140625,158.67109375,235.22265625,1.87890625,672.66015625,1.158203125,596.10859375,5.28203125,3.69375,0.94375,1.8578125,2.9515625,0.1546875,22.75625
0.44375,5.59140625,508.62109375,585.17265625,6.82890625,322.71015625,3.033203125,246.15859375,0.33203125,1.69375,2.94375,4.3578125,0.4515625,0.6546875,72.75625
0.34375,1.87890625,246.15859375,147.73515625,0.64140625,235.22265625,3.501953125,158.67109375,8.99453125,3.19375,0.44375,1.2328125,4.8265625,0.7796875,85.25625
0.74375,6.82890625,596.10859375,497.68515625,5.59140625,585.17265625,1.626953125,508.62109375,4.04453125,1.19375,2.44375,3.7328125,2.3265625,0.2796875,35.25625
0.54375,4.35390625,421.13359375,322.71015625,8.06640625,60.24765625,0.689453125,333.64609375,6.51953125,0.19375,1.44375,4.9828125,3.5765625,0.5296875,60.25625
0.14375,9.30390625,71.18359375,672.66015625,3.11640625,410.19765625,2.564453125,683.59609375,1.56953125,2.19375,3.44375,2.4828125,1.0765625,1.0296875,10.25625
0.13125,1.41484375,650.78828125,246.15859375,5.12734375,333.64609375,0.748046875,82.11953125,6.67421875,1.38125,2.50625,3.6546875,3.9671875,0.5765625,61.81875
0.53125,6.36484375,300.83828125,596.10859375,0.17734375,683.59609375,2.623046875,432.06953125,1.72421875,3.38125,0.50625,1.1546875,1.4671875,1.0765625,11.81875
0.73125,3.88984375,125.86328125,71.18359375,2.65234375,158.67109375,3.560546875,257.09453125,9.14921875,2.38125,3.50625,2.4046875,2.7171875,0.8265625,86.81875
0.33125,8.83984375,475.81328125,421.13359375,7.60234375,508.62109375,1.685546875,607.04453125,4.19921875,0.38125,1.50625,4.9046875,0.2171875,0.3265625,36.81875
0.43125,2.65234375,213.35078125,333.64609375,3.88984375,421.13359375,0.279296875,519.55703125,5.43671875,2.88125,4.00625,0.5296875,4.5921875,0.2015625,24.31875
0.83125,7.60234375,563.30078125,683.59609375,8.83984375,71.18359375,2.154296875,169.60703125,0.48671875,0.88125,2.00625,3.0296875,2.0921875,0.7015625,74.31875
0.63125,0.17734375,388.32578125,158.67109375,6.36484375,596.10859375,3.091796875,694.53203125,7.91171875,1.88125,3.00625,4.2796875,3.3421875,0.9515625,49.31875
0.23125,5.12734375,38.37578125,508.62109375,1.41484375,246.15859375,1.216796875,344.58203125,2.96171875,3.88125,1.00625,1.7796875,0.8421875,0.4515625,99.31875
0.28125,4.50859375,519.55703125,639.85234375,0.79609375,202.41484375,0.982421875,650.78828125,6.05546875,1.13125,0.75625,2.0921875,1.7796875,0.8890625,68.06875
0.68125,9.45859375,169.60703125,289.90234375,5.74609375,552.36484375,2.857421875,300.83828125,1.10546875,3.13125,2.75625,4.5921875,4.2796875,0.3890625,18.06875
0.88125,2.03359375,344.58203125,464.87734375,8.22109375,27.43984375,3.794921875,475.81328125,8.53046875,2.13125,1.75625,3.3421875,0.5296875,0.1390625,93.06875
0.48125,6.98359375,694.53203125,114.92734375,3.27109375,377.38984375,1.919921875,125.86328125,3.58046875,0.13125,3.75625,0.8421875,3.0296875,0.6390625,43.06875
0.38125,0.79609375,82.11953125,552.36484375,9.45859375,464.87734375,0.513671875,213.35078125,7.29296875,2.63125,1.25625,3.9671875,2.4046875,0.7640625,5.56875
0.78125,5.74609375,432.06953125,202.41484375,4.50859375,114.92734375,2.388671875,563.30078125,2.34296875,0.63125,3.25625,1.4671875,4.9046875,0.2640625,55.56875
0.58125,3.27109375,607.04453125,377.38984375,2.03359375,639.85234375,3.326171875,38.37578125,9.76796875,1.63125,0.25625,0.2171875,1.1546875,0.5140625,30.56875
0.18125,8.22109375,257.09453125,27.43984375,6.98359375,289.90234375,1.451171875,388.32578125,4.81796875,3.63125,2.25625,2.7171875,3.6546875,1.0140625,80.56875
0.15625,3.58046875,147.73515625,136.79921875,7.91171875,93.05546875,2.740234375,541.42890625,3.88984375,1.00625,3.88125,2.2484375,0.6859375,0.4203125,33.69375
0.55625,8.53046875,497.68515625,486.74921875,2.96171875,443.00546875,0.865234375,191.47890625,8.83984375,3.00625,1.88125,4.7484375,3.1859375,0.9203125,83.69375
0.75625,1.10546875,672.66015625,311.77421875,0.48671875,268.03046875,1.802734375,366.45390625,1.41484375,4.00625,2.88125,3.4984375,1.9359375,0.6703125,8.69375
0.35625,6.05546875,322.71015625,661.72421875,5.43671875,617.98046875,3.677734375,16.50390625,6.36484375,2.00625,0.88125,0.9984375,4.4359375,0.1703125,58.69375
0.45625,2.34296875,410.19765625,49.31171875,1.72421875,530.49296875,2.271484375,278.96640625,2.65234375,3.50625,2.38125,4.1234375,1.3109375,0.2953125,96.19375
0.85625,7.29296875,60.24765625,399.26171875,6.67421875,180.54296875,0.396484375,628.91640625,7.60234375,1.50625,0.38125,1.6234375,3.8109375,0.7953125,46.19375
0.65625,4.81796875,235.22265625,224.28671875,9.14921875,355.51796875,1.333984375,103.99140625,0.17734375,0.50625,3.38125,0.3734375,2.5609375,1.0453125,71.19375
0.25625,9.76796875,585.17265625,574.23671875,4.19921875,5.56796875,3.208984375,453.94140625,5.12734375,2.50625,1.38125,2.8734375,5.0609375,0.5453125,21.19375
0.20625,0.48671875,278.96640625,355.51796875,3.58046875,49.31171875,2.974609375,147.73515625,3.27109375,0.75625,1.13125,3.8109375,2.8734375,0.9828125,39.94375
0.60625,5.43671875,628.91640625,5.56796875,8.53046875,399.26171875,1.099609375,497.68515625,8.22109375,2.75625,3.13125,1.3109375,0.3734375,0.4828125,89.94375
0.80625,2.96171875,453.94140625,530.49296875,6.05546875,224.28671875,2.037109375,322.71015625,0.79609375,3.75625,0.13125,2.5609375,4.1234375,0.2328125,14.94375
0.40625,7.91171875,103.99140625,180.54296875,1.10546875,574.23671875,3.912109375,672.66015625,5.74609375,1.75625,2.13125,5.0609375,1.6234375,0.7328125,64.94375
0.30625,4.19921875,541.42890625,443.00546875,7.29296875,661.72421875,2.505859375,410.19765625,4.50859375,3.25625,0.63125,0.6859375,3.4984375,0.6078125,77.44375
0.70625,9.14921875,191.47890625,93.05546875,2.34296875,311.77421875,0.630859375,60.24765625,9.45859375,1.25625,2.63125,3.1859375,0.9984375,0.1078125,27.44375
0.50625,1.72421875,16.50390625,617.98046875,4.81796875,486.74921875,1.568359375,585.17265625,2.03359375,0.25625,1.63125,4.4359375,4.7484375,0.3578125,52.44375
0.10625,6.67421875,366.45390625,268.03046875,9.76796875,136.79921875,3.443359375,235.22265625,6.98359375,2.25625,3.63125,1.9359375,2.2484375,0.8578125,2.44375
0.109375,3.387109375,549.630859375,658.990234375,4.701953125,292.636328125,1.9931640625,341.848046875,7.331640625,2.396875,2.365625,1.33046875,2.54140625,0.73671875,76.271875
0.509375,8.337109375,199.680859375,309.040234375,9.651953125,642.586328125,3.8681640625,691.798046875,2.381640625,0.396875,0.365625,3.83046875,5.04140625,0.23671875,26.271875
0.709375,0.912109375,24.705859375,484.015234375,7.176953125,117.661328125,2.9306640625,166.873046875,9.806640625,1.396875,3.365625,5.08046875,1.29140625,0.48671875,51.271875
0.309375,5.862109375,374.655859375,134.065234375,2.226953125,467.611328125,1.0556640625,516.823046875,4.856640625,3.396875,1.365625,2.58046875,3.79140625,0.98671875,1.271875
0.409375,2.149609375,287.168359375,571.502734375,5.939453125,380.123828125,1.5244140625,604.310546875,6.094140625,1.896875,3.865625,3.20546875,1.91640625,0.86171875,38.771875
0.809375,7.099609375,637.118359375,221.552734375,0.989453125,30.173828125,3.3994140625,254.360546875,1.144140625,3.896875,1.865625,0.70546875,4.41640625,0.36171875,88.771875
0.609375,4.624609375,462.143359375,396.527734375,3.464453125,555.098828125,2.4619140625,429.335546875,8.569140625,2.896875,2.865625,1.95546875,0.66640625,0.11171875,13.771875
0.209375,9.574609375,112.193359375,46.577734375,8.414453125,205.148828125,0.5869140625,79.385546875,3.619140625,0.896875,0.865625,4.45546875,3.16640625,0.61171875,63.771875
0.259375,0.293359375,418.399609375,177.808984375,9.033203125,248.892578125,1.7587890625,385.591796875,5.475390625,2.146875,0.615625,4.76796875,4.72890625,0.17421875,95.021875
0.659375,5.243359375,68.449609375,527.758984375,4.083203125,598.842578125,3.6337890625,35.641796875,0.525390625,0.146875,2.615625,2.26796875,2.22890625,0.67421875,45.021875
0.859375,2.768359375,243.424609375,2.833984375,1.608203125,73.917578125,2.6962890625,560.566796875,7.950390625,1.146875,1.615625,1.01796875,3.47890625,0.92421875,70.021875
0.459375,7.718359375,593.374609375,352.783984375,6.558203125,423.867578125,0.8212890625,210.616796875,3.000390625,3.146875,3.615625,3.51796875,0.97890625,0.42421875,20.021875
0.359375,4.005859375,155.937109375,265.296484375,0.370703125,511.355078125,1.2900390625,123.129296875,6.712890625,1.646875,1.115625,1.64296875,4.10390625,0.54921875,32.521875
0.759375,8.955859375,505.887109375,615.246484375,5.320703125,161.405078125,3.1650390625,473.079296875,1.762890625,3.646875,3.115625,4.14296875,1.60390625,1.04921875,82.521875
0.559375,1.530859375,680.862109375,90.321484375,7.795703125,686.330078125,2.2275390625,298.104296875,9.187890625,2.646875,0.115625,2.89296875,2.85390625,0.79921875,7.521875
0.159375,6.480859375,330.912109375,440.271484375,2.845703125,336.380078125,0.3525390625,648.054296875,4.237890625,0.646875,2.115625,0.39296875,0.35390625,0.29921875,57.521875
0.184375,1.840234375,46.577734375,418.399609375,2.536328125,139.533203125,3.9853515625,451.207421875,4.547265625,4.021875,3.990625,4.61171875,3.32265625,0.64296875,4.396875
0.584375,6.790234375,396.527734375,68.449609375,7.486328125,489.483203125,2.1103515625,101.257421875,9.497265625,2.021875,1.990625,2.11171875,0.82265625,0.14296875,54.396875
0.784375,4.315234375,571.502734375,593.374609375,9.961328125,314.508203125,1.1728515625,626.182421875,2.072265625,1.021875,2.990625,0.86171875,4.57265625,0.39296875,29.396875
0.384375,9.265234375,221.552734375,243.424609375,5.011328125,664.458203125,3.0478515625,276.232421875,7.022265625,3.021875,0.990625,3.36171875,2.07265625,0.89296875,79.396875
0.484375,3.077734375,484.015234375,505.887109375,8.723828125,576.970703125,3.5166015625,13.769921875,3.309765625,0.521875,2.490625,1.48671875,2.69765625,1.01796875,66.896875
0.884375,8.027734375,134.065234375,155.937109375,3.773828125,227.020703125,1.6416015625,363.719921875,8.259765625,2.521875,0.490625,3.98671875,0.19765625,0.51796875,16.896875
0.684375,0.602734375,309.040234375,680.862109375,1.298828125,401.995703125,0.7041015625,188.744921875,0.834765625,3.521875,3.490625,2.73671875,3.94765625,0.26796875,91.896875
0.284375,5.552734375,658.990234375,330.912109375,6.248828125,52.045703125,2.5791015625,538.694921875,5.784765625,1.521875,1.490625,0.23671875,1.44765625,0.76796875,41.896875
0.234375,4.933984375,177.808984375,112.193359375,6.867578125,8.301953125,3.7509765625,232.488671875,2.691015625,3.771875,1.240625,1.17421875,1.13515625,0.33046875,23.146875
0.634375,9.883984375,527.758984375,462.143359375,1.917578125,358.251953125,1.8759765625,582.438671875,7.641015625,1.771875,3.240625,3.67421875,3.63515625,0.83046875,73.146875
0.834375,2.458984375,352.783984375,287.168359375,4.392578125,183.276953125,0.9384765625,57.513671875,0.216015625,0.771875,0.240625,4.92421875,2.38515625,1.08046875,48.146875
0.434375,7.408984375,2.833984375,637.118359375,9.342578125,533.226953125,2.8134765625,407.463671875,5.166015625,2.771875,2.240625,2.42421875,4.88515625,0.58046875,98.146875
0.334375,1.221484375,615.246484375,24.705859375,3.155078125,620.714453125,3.2822265625,669.926171875,3.928515625,0.271875,0.740625,3.04921875,0.51015625,0.45546875,60.646875
0.734375,6.171484375,265.296484375,374.655859375,8.105078125,270.764453125,1.4072265625,319.976171875,8.878515625,2.271875,2.740625,0.54921875,3.01015625,0.95546875,10.646875
0.534375,3.696484375,90.321484375,199.680859375,5.630078125,445.739453125,0.4697265625,494.951171875,1.453515625,3.271875,1.740625,1.79921875,1.76015625,0.70546875,85.646875
0.134375,8.646484375,440.271484375,549.630859375,0.680078125,95.789453125,2.3447265625,145.001171875,6.403515625,1.271875,3.740625,4.29921875,4.26015625,0.20546875,35.646875
0.146875,0.757421875,232.488671875,276.232421875,7.641015625,566.034765625,0.9970703125,571.502734375,1.917578125,2.584375,2.678125,0.62734375,0.74453125,0.65859375,87.209375
0.546875,5.707421875,582.438671875,626.182421875,2.691015625,216.084765625,2.8720703125,221.552734375,6.867578125,0.584375,0.678125,3.12734375,3.24453125,0.15859375,37.209375
0.746875,3.232421875,407.463671875,101.257421875,0.216015625,391.059765625,3.8095703125,396.527734375,4.392578125,1.584375,3.678125,4.37734375,1.99453125,0.40859375,62.209375
0.346875,8.182421875,57.513671875,451.207421875,5.166015625,41.109765625,1.9345703125,46.577734375,9.342578125,3.584375,1.678125,1.87734375,4.49453125,0.90859375,12.209375
0.446875,4.469921875,669.926171875,188.744921875,1.453515625,128.597265625,0.5283203125,309.040234375,0.680078125,2.084375,3.178125,3.75234375,0.11953125,1.03359375,49.709375
0.846875,9.419921875,319.976171875,538.694921875,6.403515625,478.547265625,2.4033203125,658.990234375,5.630078125,4.084375,1.178125,1.25234375,2.61953125,0.53359375,99.709375
0.646875,1.994921875,145.001171875,13.769921875,8.878515625,303.572265625,3.3408203125,134.065234375,3.155078125,3.084375,2.178125,2.50234375,1.36953125,0.28359375,24.709375
0.246875,6.944921875,494.951171875,363.719921875,3.928515625,653.522265625,1.4658203125,484.015234375,8.105078125,1.084375,0.178125,5.00234375,3.86953125,0.78359375,74.709375
0.296875,2.613671875,13.769921875,582.438671875,3.309765625,697.266015625,0.7626953125,90.321484375,1.298828125,2.334375,0.428125,4.06484375,3.55703125,0.34609375,93.459375
0.696875,7.563671875,363.719921875,232.488671875,8.259765625,347.316015625,2.6376953125,440.271484375,6.248828125,0.334375,2.428125,1.56484375,1.05703125,0.84609375,43.459375
